map_kind,operation,implementation,round,run_cnt,runtime_ns,avg_ns_per_invocation
array,array_update,control,21,20000,17880480,894.024000000
array,array_update,real,21,20000,238292512,11914.625600000
array,array_update,real-minus-control,21,20000,0,11.020601600
percpu_array,array_lookup,control,21,20000,24176832,1208.841600000
percpu_array,array_lookup,real,21,20000,64868704,3243.435200000
percpu_array,array_lookup,real-minus-control,21,20000,0,2.034593600
percpu_array,array_update,control,21,20000,17311360,865.568000000
percpu_array,array_update,real,21,20000,307958912,15397.945600000
percpu_array,array_update,real-minus-control,21,20000,0,14.532377600
hash,hash_lookup,control,21,20000,23796288,1189.814400000
hash,hash_lookup,real,21,20000,534732384,26736.619200000
hash,hash_lookup,real-minus-control,21,20000,0,25.546804800
hash,hash_update,control,21,20000,18947520,947.376000000
hash,hash_update,real,21,20000,1844813056,92240.652800000
hash,hash_update,real-minus-control,21,20000,0,91.293276800
percpu_hash,hash_lookup,control,21,20000,36084960,1804.248000000
percpu_hash,hash_lookup,real,21,20000,562183552,28109.177600000
percpu_hash,hash_lookup,real-minus-control,21,20000,0,26.304929600
percpu_hash,hash_update,control,21,20000,19291168,964.558400000
percpu_hash,hash_update,real,21,20000,1335415424,66770.771200000
percpu_hash,hash_update,real-minus-control,21,20000,0,65.806212800
array,array_lookup,real,22,20000,52516960,2625.848000000
array,array_lookup,control,22,20000,23815584,1190.779200000
array,array_lookup,real-minus-control,22,20000,0,1.435068800
array,array_update,real,22,20000,238178656,11908.932800000
array,array_update,control,22,20000,17856576,892.828800000
array,array_update,real-minus-control,22,20000,0,11.016104000
percpu_array,array_lookup,real,22,20000,64783904,3239.195200000
percpu_array,array_lookup,control,22,20000,24198432,1209.921600000
percpu_array,array_lookup,real-minus-control,22,20000,0,2.029273600
percpu_array,array_update,real,22,20000,308194048,15409.702400000
percpu_array,array_update,control,22,20000,17298976,864.948800000
percpu_array,array_update,real-minus-control,22,20000,0,14.544753600
hash,hash_lookup,real,22,20000,535962048,26798.102400000
hash,hash_lookup,control,22,20000,23792512,1189.625600000
hash,hash_lookup,real-minus-control,22,20000,0,25.608476800
hash,hash_update,real,22,20000,1846338208,92316.910400000
hash,hash_update,control,22,20000,19009440,950.472000000
hash,hash_update,real-minus-control,22,20000,0,91.366438400
percpu_hash,hash_lookup,real,22,20000,575800832,28790.041600000
percpu_hash,hash_lookup,control,22,20000,24168960,1208.448000000
percpu_hash,hash_lookup,real-minus-control,22,20000,0,27.581593600
percpu_hash,hash_update,real,22,20000,1334733280,66736.664000000
percpu_hash,hash_update,control,22,20000,19235744,961.787200000
percpu_hash,hash_update,real-minus-control,22,20000,0,65.774876800
array,array_lookup,control,23,20000,23807328,1190.366400000
array,array_lookup,real,23,20000,52530368,2626.518400000
array,array_lookup,real-minus-control,23,20000,0,1.436152000
array,array_update,control,23,20000,17853760,892.688000000
array,array_update,real,23,20000,238217184,11910.859200000
array,array_update,real-minus-control,23,20000,0,11.018171200
percpu_array,array_lookup,control,23,20000,24195552,1209.777600000
percpu_array,array_lookup,real,23,20000,64793568,3239.678400000
percpu_array,array_lookup,real-minus-control,23,20000,0,2.029900800
percpu_array,array_update,control,23,20000,17315616,865.780800000
percpu_array,array_update,real,23,20000,307926752,15396.337600000
percpu_array,array_update,real-minus-control,23,20000,0,14.530556800
hash,hash_lookup,control,23,20000,23787520,1189.376000000
hash,hash_lookup,real,23,20000,538098272,26904.913600000
hash,hash_lookup,real-minus-control,23,20000,0,25.715537600
hash,hash_update,control,23,20000,18996544,949.827200000
hash,hash_update,real,23,20000,1845709536,92285.476800000
hash,hash_update,real-minus-control,23,20000,0,91.335649600
percpu_hash,hash_lookup,control,23,20000,24139456,1206.972800000
percpu_hash,hash_lookup,real,23,20000,570794272,28539.713600000
percpu_hash,hash_lookup,real-minus-control,23,20000,0,27.332740800
percpu_hash,hash_update,control,23,20000,19341632,967.081600000
percpu_hash,hash_update,real,23,20000,1335198560,66759.928000000
percpu_hash,hash_update,real-minus-control,23,20000,0,65.792846400
array,array_lookup,real,24,20000,52506016,2625.300800000
array,array_lookup,control,24,20000,23799200,1189.960000000
array,array_lookup,real-minus-control,24,20000,0,1.435340800
array,array_update,real,24,20000,238172128,11908.606400000
array,array_update,control,24,20000,17850176,892.508800000
array,array_update,real-minus-control,24,20000,0,11.016097600
percpu_array,array_lookup,real,24,20000,64799072,3239.953600000
percpu_array,array_lookup,control,24,20000,24183808,1209.190400000
percpu_array,array_lookup,real-minus-control,24,20000,0,2.030763200
percpu_array,array_update,real,24,20000,307851488,15392.574400000
percpu_array,array_update,control,24,20000,17299264,864.963200000
percpu_array,array_update,real-minus-control,24,20000,0,14.527611200
hash,hash_lookup,real,24,20000,536468576,26823.428800000
hash,hash_lookup,control,24,20000,23756224,1187.811200000
hash,hash_lookup,real-minus-control,24,20000,0,25.635617600
hash,hash_update,real,24,20000,1846586400,92329.320000000
hash,hash_update,control,24,20000,18965184,948.259200000
hash,hash_update,real-minus-control,24,20000,0,91.381060800
percpu_hash,hash_lookup,real,24,20000,561471424,28073.571200000
percpu_hash,hash_lookup,control,24,20000,24167488,1208.374400000
percpu_hash,hash_lookup,real-minus-control,24,20000,0,26.865196800
percpu_hash,hash_update,real,24,20000,1333163712,66658.185600000
percpu_hash,hash_update,control,24,20000,30931584,1546.579200000
percpu_hash,hash_update,real-minus-control,24,20000,0,65.111606400
array,array_lookup,control,25,20000,23833216,1191.660800000
array,array_lookup,real,25,20000,52515360,2625.768000000
array,array_lookup,real-minus-control,25,20000,0,1.434107200
array,array_update,control,25,20000,17861536,893.076800000
array,array_update,real,25,20000,238060576,11903.028800000
array,array_update,real-minus-control,25,20000,0,11.009952000
percpu_array,array_lookup,control,25,20000,24204416,1210.220800000
percpu_array,array_lookup,real,25,20000,64735872,3236.793600000
percpu_array,array_lookup,real-minus-control,25,20000,0,2.026572800
percpu_array,array_update,control,25,20000,17269632,863.481600000
percpu_array,array_update,real,25,20000,307822112,15391.105600000
percpu_array,array_update,real-minus-control,25,20000,0,14.527624000
hash,hash_lookup,control,25,20000,23743584,1187.179200000
hash,hash_lookup,real,25,20000,539731712,26986.585600000
hash,hash_lookup,real-minus-control,25,20000,0,25.799406400
hash,hash_update,control,25,20000,18998976,949.948800000
hash,hash_update,real,25,20000,1845641824,92282.091200000
hash,hash_update,real-minus-control,25,20000,0,91.332142400
percpu_hash,hash_lookup,control,25,20000,24221184,1211.059200000
percpu_hash,hash_lookup,real,25,20000,563512512,28175.625600000
percpu_hash,hash_lookup,real-minus-control,25,20000,0,26.964566400
percpu_hash,hash_update,control,25,20000,19276256,963.812800000
percpu_hash,hash_update,real,25,20000,1348628512,67431.425600000
percpu_hash,hash_update,real-minus-control,25,20000,0,66.467612800
array,array_lookup,real,26,20000,52508352,2625.417600000
array,array_lookup,control,26,20000,23831264,1191.563200000
array,array_lookup,real-minus-control,26,20000,0,1.433854400
array,array_update,real,26,20000,238090528,11904.526400000
array,array_update,control,26,20000,17850912,892.545600000
array,array_update,real-minus-control,26,20000,0,11.011980800
percpu_array,array_lookup,real,26,20000,64805184,3240.259200000
percpu_array,array_lookup,control,26,20000,24205504,1210.275200000
percpu_array,array_lookup,real-minus-control,26,20000,0,2.029984000
percpu_array,array_update,real,26,20000,307828064,15391.403200000
percpu_array,array_update,control,26,20000,17298592,864.929600000
percpu_array,array_update,real-minus-control,26,20000,0,14.526473600
hash,hash_lookup,real,26,20000,540816672,27040.833600000
hash,hash_lookup,control,26,20000,23752256,1187.612800000
hash,hash_lookup,real-minus-control,26,20000,0,25.853220800
hash,hash_update,real,26,20000,1846734176,92336.708800000
hash,hash_update,control,26,20000,19010496,950.524800000
hash,hash_update,real-minus-control,26,20000,0,91.386184000
percpu_hash,hash_lookup,real,26,20000,559660896,27983.044800000
percpu_hash,hash_lookup,control,26,20000,24180032,1209.001600000
percpu_hash,hash_lookup,real-minus-control,26,20000,0,26.774043200
percpu_hash,hash_update,real,26,20000,1346284224,67314.211200000
percpu_hash,hash_update,control,26,20000,19317312,965.865600000
percpu_hash,hash_update,real-minus-control,26,20000,0,66.348345600
array,array_lookup,control,27,20000,23811584,1190.579200000
array,array_lookup,real,27,20000,52524320,2626.216000000
array,array_lookup,real-minus-control,27,20000,0,1.435636800
array,array_update,control,27,20000,17821216,891.060800000
array,array_update,real,27,20000,238201088,11910.054400000
array,array_update,real-minus-control,27,20000,0,11.018993600
percpu_array,array_lookup,control,27,20000,24150624,1207.531200000
percpu_array,array_lookup,real,27,20000,64808704,3240.435200000
percpu_array,array_lookup,real-minus-control,27,20000,0,2.032904000
percpu_array,array_update,control,27,20000,17277376,863.868800000
percpu_array,array_update,real,27,20000,308001792,15400.089600000
percpu_array,array_update,real-minus-control,27,20000,0,14.536220800
hash,hash_lookup,control,27,20000,23765632,1188.281600000
hash,hash_lookup,real,27,20000,539432416,26971.620800000
hash,hash_lookup,real-minus-control,27,20000,0,25.783339200
hash,hash_update,control,27,20000,18959360,947.968000000
hash,hash_update,real,27,20000,1846159488,92307.974400000
hash,hash_update,real-minus-control,27,20000,0,91.360006400
percpu_hash,hash_lookup,control,27,20000,24122080,1206.104000000
percpu_hash,hash_lookup,real,27,20000,558980544,27949.027200000
percpu_hash,hash_lookup,real-minus-control,27,20000,0,26.742923200
percpu_hash,hash_update,control,27,20000,19330880,966.544000000
percpu_hash,hash_update,real,27,20000,1334996768,66749.838400000
percpu_hash,hash_update,real-minus-control,27,20000,0,65.783294400
array,array_lookup,real,28,20000,52513536,2625.676800000
array,array_lookup,control,28,20000,23829952,1191.497600000
array,array_lookup,real-minus-control,28,20000,0,1.434179200
array,array_update,real,28,20000,238049952,11902.497600000
array,array_update,control,28,20000,17834112,891.705600000
array,array_update,real-minus-control,28,20000,0,11.010792000
percpu_array,array_lookup,real,28,20000,64818720,3240.936000000
percpu_array,array_lookup,control,28,20000,24213728,1210.686400000
percpu_array,array_lookup,real-minus-control,28,20000,0,2.030249600
percpu_array,array_update,real,28,20000,307786752,15389.337600000
percpu_array,array_update,control,28,20000,17262400,863.120000000
percpu_array,array_update,real-minus-control,28,20000,0,14.526217600
hash,hash_lookup,real,28,20000,541118752,27055.937600000
hash,hash_lookup,control,28,20000,23808000,1190.400000000
hash,hash_lookup,real-minus-control,28,20000,0,25.865537600
hash,hash_update,real,28,20000,1844322432,92216.121600000
hash,hash_update,control,28,20000,18910464,945.523200000
hash,hash_update,real-minus-control,28,20000,0,91.270598400
percpu_hash,hash_lookup,real,28,20000,562558048,28127.902400000
percpu_hash,hash_lookup,control,28,20000,24159776,1207.988800000
percpu_hash,hash_lookup,real-minus-control,28,20000,0,26.919913600
percpu_hash,hash_update,real,28,20000,1335484768,66774.238400000
percpu_hash,hash_update,control,28,20000,19291296,964.564800000
percpu_hash,hash_update,real-minus-control,28,20000,0,65.809673600
array,array_lookup,control,29,20000,23810400,1190.520000000
array,array_lookup,real,29,20000,52483136,2624.156800000
array,array_lookup,real-minus-control,29,20000,0,1.433636800
array,array_update,control,29,20000,17840608,892.030400000
array,array_update,real,29,20000,238032000,11901.600000000
array,array_update,real-minus-control,29,20000,0,11.009569600
percpu_array,array_lookup,control,29,20000,24159680,1207.984000000
percpu_array,array_lookup,real,29,20000,64868416,3243.420800000
percpu_array,array_lookup,real-minus-control,29,20000,0,2.035436800
percpu_array,array_update,control,29,20000,17277216,863.860800000
percpu_array,array_update,real,29,20000,308147232,15407.361600000
percpu_array,array_update,real-minus-control,29,20000,0,14.543500800
hash,hash_lookup,control,29,20000,23746464,1187.323200000
hash,hash_lookup,real,29,20000,535999296,26799.964800000
hash,hash_lookup,real-minus-control,29,20000,0,25.612641600
hash,hash_update,control,29,20000,18987488,949.374400000
hash,hash_update,real,29,20000,1845252704,92262.635200000
hash,hash_update,real-minus-control,29,20000,0,91.313260800
percpu_hash,hash_lookup,control,29,20000,24153440,1207.672000000
percpu_hash,hash_lookup,real,29,20000,563949472,28197.473600000
percpu_hash,hash_lookup,real-minus-control,29,20000,0,26.989801600
percpu_hash,hash_update,control,29,20000,19277408,963.870400000
percpu_hash,hash_update,real,29,20000,1333961888,66698.094400000
percpu_hash,hash_update,real-minus-control,29,20000,0,65.734224000
array,array_lookup,real,30,20000,52556576,2627.828800000
array,array_lookup,control,30,20000,23833792,1191.689600000
array,array_lookup,real-minus-control,30,20000,0,1.436139200
array,array_update,real,30,20000,238174048,11908.702400000
array,array_update,control,30,20000,17872800,893.640000000
array,array_update,real-minus-control,30,20000,0,11.015062400
percpu_array,array_lookup,real,30,20000,64767296,3238.364800000
percpu_array,array_lookup,control,30,20000,24198816,1209.940800000
percpu_array,array_lookup,real-minus-control,30,20000,0,2.028424000
percpu_array,array_update,real,30,20000,308005440,15400.272000000
percpu_array,array_update,control,30,20000,17301184,865.059200000
percpu_array,array_update,real-minus-control,30,20000,0,14.535212800
hash,hash_lookup,real,30,20000,536853760,26842.688000000
hash,hash_lookup,control,30,20000,23777664,1188.883200000
hash,hash_lookup,real-minus-control,30,20000,0,25.653804800
hash,hash_update,real,30,20000,1844985696,92249.284800000
hash,hash_update,control,30,20000,18978336,948.916800000
hash,hash_update,real-minus-control,30,20000,0,91.300368000
percpu_hash,hash_lookup,real,30,20000,558685088,27934.254400000
percpu_hash,hash_lookup,control,30,20000,24154720,1207.736000000
percpu_hash,hash_lookup,real-minus-control,30,20000,0,26.726518400
percpu_hash,hash_update,real,30,20000,1334658688,66732.934400000
percpu_hash,hash_update,control,30,20000,19180160,959.008000000
percpu_hash,hash_update,real-minus-control,30,20000,0,65.773926400
array,array_lookup,control,31,20000,23813728,1190.686400000
array,array_lookup,real,31,20000,52549056,2627.452800000
array,array_lookup,real-minus-control,31,20000,0,1.436766400
array,array_update,control,31,20000,17822560,891.128000000
array,array_update,real,31,20000,238181120,11909.056000000
array,array_update,real-minus-control,31,20000,0,11.017928000
percpu_array,array_lookup,control,31,20000,24175968,1208.798400000
percpu_array,array_lookup,real,31,20000,64802720,3240.136000000
percpu_array,array_lookup,real-minus-control,31,20000,0,2.031337600
percpu_array,array_update,control,31,20000,17289312,864.465600000
percpu_array,array_update,real,31,20000,307978048,15398.902400000
percpu_array,array_update,real-minus-control,31,20000,0,14.534436800
hash,hash_lookup,control,31,20000,23755200,1187.760000000
hash,hash_lookup,real,31,20000,540713408,27035.670400000
hash,hash_lookup,real-minus-control,31,20000,0,25.847910400
hash,hash_update,control,31,20000,18994048,949.702400000
hash,hash_update,real,31,20000,1846022336,92301.116800000
hash,hash_update,real-minus-control,31,20000,0,91.351414400
percpu_hash,hash_lookup,control,31,20000,24125504,1206.275200000
percpu_hash,hash_lookup,real,31,20000,563200576,28160.028800000
percpu_hash,hash_lookup,real-minus-control,31,20000,0,26.953753600
percpu_hash,hash_update,control,31,20000,19329472,966.473600000
percpu_hash,hash_update,real,31,20000,1334007680,66700.384000000
percpu_hash,hash_update,real-minus-control,31,20000,0,65.733910400
array,array_lookup,real,32,20000,52495104,2624.755200000
array,array_lookup,control,32,20000,23837472,1191.873600000
array,array_lookup,real-minus-control,32,20000,0,1.432881600
array,array_update,real,32,20000,238420480,11921.024000000
array,array_update,control,32,20000,17877216,893.860800000
array,array_update,real-minus-control,32,20000,0,11.027163200
percpu_array,array_lookup,real,32,20000,64859232,3242.961600000
percpu_array,array_lookup,control,32,20000,24168416,1208.420800000
percpu_array,array_lookup,real-minus-control,32,20000,0,2.034540800
percpu_array,array_update,real,32,20000,308011968,15400.598400000
percpu_array,array_update,control,32,20000,17284736,864.236800000
percpu_array,array_update,real-minus-control,32,20000,0,14.536361600
hash,hash_lookup,real,32,20000,539988256,26999.412800000
hash,hash_lookup,control,32,20000,23747680,1187.384000000
hash,hash_lookup,real-minus-control,32,20000,0,25.812028800
hash,hash_update,real,32,20000,1845584480,92279.224000000
hash,hash_update,control,32,20000,19007808,950.390400000
hash,hash_update,real-minus-control,32,20000,0,91.328833600
percpu_hash,hash_lookup,real,32,20000,562837344,28141.867200000
percpu_hash,hash_lookup,control,32,20000,24137344,1206.867200000
percpu_hash,hash_lookup,real-minus-control,32,20000,0,26.935000000
percpu_hash,hash_update,real,32,20000,1332984768,66649.238400000
percpu_hash,hash_update,control,32,20000,19272608,963.630400000
percpu_hash,hash_update,real-minus-control,32,20000,0,65.685608000
array,array_lookup,control,33,20000,23837664,1191.883200000
array,array_lookup,real,33,20000,52508864,2625.443200000
array,array_lookup,real-minus-control,33,20000,0,1.433560000
array,array_update,control,33,20000,17915520,895.776000000
array,array_update,real,33,20000,238159104,11907.955200000
array,array_update,real-minus-control,33,20000,0,11.012179200
percpu_array,array_lookup,control,33,20000,24180960,1209.048000000
percpu_array,array_lookup,real,33,20000,64896160,3244.808000000
percpu_array,array_lookup,real-minus-control,33,20000,0,2.035760000
percpu_array,array_update,control,33,20000,17284320,864.216000000
percpu_array,array_update,real,33,20000,308113952,15405.697600000
percpu_array,array_update,real-minus-control,33,20000,0,14.541481600
hash,hash_lookup,control,33,20000,23764640,1188.232000000
hash,hash_lookup,real,33,20000,540035872,27001.793600000
hash,hash_lookup,real-minus-control,33,20000,0,25.813561600
hash,hash_update,control,33,20000,19004480,950.224000000
hash,hash_update,real,33,20000,1845461952,92273.097600000
hash,hash_update,real-minus-control,33,20000,0,91.322873600
percpu_hash,hash_lookup,control,33,20000,24116608,1205.830400000
percpu_hash,hash_lookup,real,33,20000,561357568,28067.878400000
percpu_hash,hash_lookup,real-minus-control,33,20000,0,26.862048000
percpu_hash,hash_update,control,33,20000,19308352,965.417600000
percpu_hash,hash_update,real,33,20000,1334345312,66717.265600000
percpu_hash,hash_update,real-minus-control,33,20000,0,65.751848000
array,array_lookup,real,34,20000,52535136,2626.756800000
array,array_lookup,control,34,20000,23824256,1191.212800000
array,array_lookup,real-minus-control,34,20000,0,1.435544000
array,array_update,real,34,20000,238161632,11908.081600000
array,array_update,control,34,20000,17904544,895.227200000
array,array_update,real-minus-control,34,20000,0,11.012854400
percpu_array,array_lookup,real,34,20000,64780704,3239.035200000
percpu_array,array_lookup,control,34,20000,24195840,1209.792000000
percpu_array,array_lookup,real-minus-control,34,20000,0,2.029243200
percpu_array,array_update,real,34,20000,307950368,15397.518400000
percpu_array,array_update,control,34,20000,17307072,865.353600000
percpu_array,array_update,real-minus-control,34,20000,0,14.532164800
hash,hash_lookup,real,34,20000,537826976,26891.348800000
hash,hash_lookup,control,34,20000,23770496,1188.524800000
hash,hash_lookup,real-minus-control,34,20000,0,25.702824000
hash,hash_update,real,34,20000,1845537760,92276.888000000
hash,hash_update,control,34,20000,18990624,949.531200000
hash,hash_update,real-minus-control,34,20000,0,91.327356800
percpu_hash,hash_lookup,real,34,20000,561533088,28076.654400000
percpu_hash,hash_lookup,control,34,20000,24161280,1208.064000000
percpu_hash,hash_lookup,real-minus-control,34,20000,0,26.868590400
percpu_hash,hash_update,real,34,20000,1335101472,66755.073600000
percpu_hash,hash_update,control,34,20000,19274720,963.736000000
percpu_hash,hash_update,real-minus-control,34,20000,0,65.791337600
array,array_lookup,control,35,20000,23839328,1191.966400000
array,array_lookup,real,35,20000,52511712,2625.585600000
array,array_lookup,real-minus-control,35,20000,0,1.433619200
array,array_update,control,35,20000,17869536,893.476800000
array,array_update,real,35,20000,238321216,11916.060800000
array,array_update,real-minus-control,35,20000,0,11.022584000
percpu_array,array_lookup,control,35,20000,24208704,1210.435200000
percpu_array,array_lookup,real,35,20000,64822208,3241.110400000
percpu_array,array_lookup,real-minus-control,35,20000,0,2.030675200
percpu_array,array_update,control,35,20000,17266816,863.340800000
percpu_array,array_update,real,35,20000,307861312,15393.065600000
percpu_array,array_update,real-minus-control,35,20000,0,14.529724800
hash,hash_lookup,control,35,20000,23757376,1187.868800000
hash,hash_lookup,real,35,20000,538225312,26911.265600000
hash,hash_lookup,real-minus-control,35,20000,0,25.723396800
hash,hash_update,control,35,20000,18963296,948.164800000
hash,hash_update,real,35,20000,1845291360,92264.568000000
hash,hash_update,real-minus-control,35,20000,0,91.316403200
percpu_hash,hash_lookup,control,35,20000,24139392,1206.969600000
percpu_hash,hash_lookup,real,35,20000,562068832,28103.441600000
percpu_hash,hash_lookup,real-minus-control,35,20000,0,26.896472000
percpu_hash,hash_update,control,35,20000,19338240,966.912000000
percpu_hash,hash_update,real,35,20000,1334537696,66726.884800000
percpu_hash,hash_update,real-minus-control,35,20000,0,65.759972800
array,array_lookup,real,36,20000,52501056,2625.052800000
array,array_lookup,control,36,20000,23831552,1191.577600000
array,array_lookup,real-minus-control,36,20000,0,1.433475200
array,array_update,real,36,20000,238015040,11900.752000000
array,array_update,control,36,20000,17834176,891.708800000
array,array_update,real-minus-control,36,20000,0,11.009043200
percpu_array,array_lookup,real,36,20000,64797408,3239.870400000
percpu_array,array_lookup,control,36,20000,24173024,1208.651200000
percpu_array,array_lookup,real-minus-control,36,20000,0,2.031219200
percpu_array,array_update,real,36,20000,308056064,15402.803200000
percpu_array,array_update,control,36,20000,17298848,864.942400000
percpu_array,array_update,real-minus-control,36,20000,0,14.537860800
hash,hash_lookup,real,36,20000,539175360,26958.768000000
hash,hash_lookup,control,36,20000,23780544,1189.027200000
hash,hash_lookup,real-minus-control,36,20000,0,25.769740800
hash,hash_update,real,36,20000,1845305760,92265.288000000
hash,hash_update,control,36,20000,18954560,947.728000000
hash,hash_update,real-minus-control,36,20000,0,91.317560000
percpu_hash,hash_lookup,real,36,20000,561160704,28058.035200000
percpu_hash,hash_lookup,control,36,20000,24161472,1208.073600000
percpu_hash,hash_lookup,real-minus-control,36,20000,0,26.849961600
percpu_hash,hash_update,real,36,20000,1333988320,66699.416000000
percpu_hash,hash_update,control,36,20000,19379648,968.982400000
percpu_hash,hash_update,real-minus-control,36,20000,0,65.730433600
array,array_lookup,control,37,20000,23861504,1193.075200000
array,array_lookup,real,37,20000,52520672,2626.033600000
array,array_lookup,real-minus-control,37,20000,0,1.432958400
array,array_update,control,37,20000,17864544,893.227200000
array,array_update,real,37,20000,238155168,11907.758400000
array,array_update,real-minus-control,37,20000,0,11.014531200
percpu_array,array_lookup,control,37,20000,24162080,1208.104000000
percpu_array,array_lookup,real,37,20000,64838912,3241.945600000
percpu_array,array_lookup,real-minus-control,37,20000,0,2.033841600
percpu_array,array_update,control,37,20000,17302048,865.102400000
percpu_array,array_update,real,37,20000,307854816,15392.740800000
percpu_array,array_update,real-minus-control,37,20000,0,14.527638400
hash,hash_lookup,control,37,20000,23752128,1187.606400000
hash,hash_lookup,real,37,20000,538729248,26936.462400000
hash,hash_lookup,real-minus-control,37,20000,0,25.748856000
hash,hash_update,control,37,20000,18995552,949.777600000
hash,hash_update,real,37,20000,1845142368,92257.118400000
hash,hash_update,real-minus-control,37,20000,0,91.307340800
percpu_hash,hash_lookup,control,37,20000,24152640,1207.632000000
percpu_hash,hash_lookup,real,37,20000,564959936,28247.996800000
percpu_hash,hash_lookup,real-minus-control,37,20000,0,27.040364800
percpu_hash,hash_update,control,37,20000,19319072,965.953600000
percpu_hash,hash_update,real,37,20000,1335042304,66752.115200000
percpu_hash,hash_update,real-minus-control,37,20000,0,65.786161600
array,array_lookup,real,38,20000,52486208,2624.310400000
array,array_lookup,control,38,20000,23833824,1191.691200000
array,array_lookup,real-minus-control,38,20000,0,1.432619200
array,array_update,real,38,20000,238178016,11908.900800000
array,array_update,control,38,20000,17873952,893.697600000
array,array_update,real-minus-control,38,20000,0,11.015203200
percpu_array,array_lookup,real,38,20000,64846848,3242.342400000
percpu_array,array_lookup,control,38,20000,24206976,1210.348800000
percpu_array,array_lookup,real-minus-control,38,20000,0,2.031993600
percpu_array,array_update,real,38,20000,307868960,15393.448000000
percpu_array,array_update,control,38,20000,17301440,865.072000000
percpu_array,array_update,real-minus-control,38,20000,0,14.528376000
hash,hash_lookup,real,38,20000,540160704,27008.035200000
hash,hash_lookup,control,38,20000,23755648,1187.782400000
hash,hash_lookup,real-minus-control,38,20000,0,25.820252800
hash,hash_update,real,38,20000,1844638976,92231.948800000
hash,hash_update,control,38,20000,19008288,950.414400000
hash,hash_update,real-minus-control,38,20000,0,91.281534400
percpu_hash,hash_lookup,real,38,20000,559442592,27972.129600000
percpu_hash,hash_lookup,control,38,20000,24131872,1206.593600000
percpu_hash,hash_lookup,real-minus-control,38,20000,0,26.765536000
percpu_hash,hash_update,real,38,20000,1334150016,66707.500800000
percpu_hash,hash_update,control,38,20000,19342880,967.144000000
percpu_hash,hash_update,real-minus-control,38,20000,0,65.740356800
array,array_lookup,control,39,20000,23813920,1190.696000000
array,array_lookup,real,39,20000,52491584,2624.579200000
array,array_lookup,real-minus-control,39,20000,0,1.433883200
array,array_update,control,39,20000,17872864,893.643200000
array,array_update,real,39,20000,238207712,11910.385600000
array,array_update,real-minus-control,39,20000,0,11.016742400
percpu_array,array_lookup,control,39,20000,24155840,1207.792000000
percpu_array,array_lookup,real,39,20000,64782816,3239.140800000
percpu_array,array_lookup,real-minus-control,39,20000,0,2.031348800
percpu_array,array_update,control,39,20000,17266336,863.316800000
percpu_array,array_update,real,39,20000,307857824,15392.891200000
percpu_array,array_update,real-minus-control,39,20000,0,14.529574400
hash,hash_lookup,control,39,20000,23774432,1188.721600000
hash,hash_lookup,real,39,20000,538835744,26941.787200000
hash,hash_lookup,real-minus-control,39,20000,0,25.753065600
hash,hash_update,control,39,20000,18965664,948.283200000
hash,hash_update,real,39,20000,1845661856,92283.092800000
hash,hash_update,real-minus-control,39,20000,0,91.334809600
percpu_hash,hash_lookup,control,39,20000,24147296,1207.364800000
percpu_hash,hash_lookup,real,39,20000,564894912,28244.745600000
percpu_hash,hash_lookup,real-minus-control,39,20000,0,27.037380800
percpu_hash,hash_update,control,39,20000,19304480,965.224000000
percpu_hash,hash_update,real,39,20000,1335461952,66773.097600000
percpu_hash,hash_update,real-minus-control,39,20000,0,65.807873600
array,array_lookup,real,40,20000,52377952,2618.897600000
array,array_lookup,control,40,20000,23830496,1191.524800000
array,array_lookup,real-minus-control,40,20000,0,1.427372800
array,array_update,real,40,20000,238188128,11909.406400000
array,array_update,control,40,20000,17856544,892.827200000
array,array_update,real-minus-control,40,20000,0,11.016579200
percpu_array,array_lookup,real,40,20000,64776000,3238.800000000
percpu_array,array_lookup,control,40,20000,24200096,1210.004800000
percpu_array,array_lookup,real-minus-control,40,20000,0,2.028795200
percpu_array,array_update,real,40,20000,307996096,15399.804800000
percpu_array,array_update,control,40,20000,17304608,865.230400000
percpu_array,array_update,real-minus-control,40,20000,0,14.534574400
hash,hash_lookup,real,40,20000,540921184,27046.059200000
hash,hash_lookup,control,40,20000,23767040,1188.352000000
hash,hash_lookup,real-minus-control,40,20000,0,25.857707200
hash,hash_update,real,40,20000,1846320064,92316.003200000
hash,hash_update,control,40,20000,18938176,946.908800000
hash,hash_update,real-minus-control,40,20000,0,91.369094400
percpu_hash,hash_lookup,real,40,20000,562455296,28122.764800000
percpu_hash,hash_lookup,control,40,20000,24146144,1207.307200000
percpu_hash,hash_lookup,real-minus-control,40,20000,0,26.915457600
percpu_hash,hash_update,real,40,20000,1333992128,66699.606400000
percpu_hash,hash_update,control,40,20000,19332576,966.628800000
percpu_hash,hash_update,real-minus-control,40,20000,0,65.732977600
array,array_lookup,control,41,20000,23854624,1192.731200000
array,array_lookup,real,41,20000,52512768,2625.638400000
array,array_lookup,real-minus-control,41,20000,0,1.432907200
array,array_update,control,41,20000,17832640,891.632000000
array,array_update,real,41,20000,238145536,11907.276800000
array,array_update,real-minus-control,41,20000,0,11.015644800
percpu_array,array_lookup,control,41,20000,24190592,1209.529600000
percpu_array,array_lookup,real,41,20000,64810880,3240.544000000
percpu_array,array_lookup,real-minus-control,41,20000,0,2.031014400
percpu_array,array_update,control,41,20000,17279840,863.992000000
percpu_array,array_update,real,41,20000,307565152,15378.257600000
